Unnamed: 0,commit_id,date,bug,__,ns,nd,nf,entrophy,la,ld,lt,fix,ndev,age,nuc,exp,rexp,sexp
122,0ffa9715f002cbbb70eba3384661f9b11a57367d,2016-01-13 14:48:21,0,0,1,4,3,2.584962500721156,6,6,171,1,16,254.86459876543208,191,9684,149.06608960725205,85
123,e3094be9737896fb0fd31e0a195134d79e3a4515,2016-01-13 14:49:25,0,0,1,2,3,2.584962500721156,6,6,868,1,15,357.80998456790127,215,9690,155.06117223571854,184
124,f5b5f83960b21f7a1c78caa78b73cc0603623a9c,2016-01-13 14:52:24,0,0,2,3,5,2.584962500721156,6,6,240,1,11,355.66580246913577,212,9696,161.03504961432975,514
125,aa02570678adbf89db836fe25df1901a381e285a,2016-01-13 15:38:53,1,1,1,1,1,0.0,13,13,193,1,4,8.730104166666667,209,9697,161.45335919074395,3
127,bd2090121d770fb8a061ed4540b8e280a53d8d0c,2016-01-13 16:58:57,1,1,1,1,1,0.0,13,13,193,1,4,0.0556018518518518,210,9698,161.47723301651382,3
128,2bbe7b48b505ef90d64aa9490fa29c7126932f8e,2016-01-13 17:03:29,0,0,3,3,2,1.1956217818146275,26,26,2063,1,14,69.34468364197531,797,9701,164.42171732256315,336
158,640b8bb4c9e1e504aaa4fcedcd3d01ea931a522c,2016-01-18 06:30:04,0,0,1,2,2,1.0034253459929117,139,309,763,0,1,84.20739969135802,36,9704,148.270722931499,407
179,1e4e9290a6d90d9a90b40dbb6c11aedc3de2aff8,2016-01-19 21:26:36,0,0,1,1,1,0.0,1,1,189,1,4,41.19172453703704,212,9705,146.06556227344717,3
180,651edaecedba397f8be596a9e20f41634ed6c27a,2016-01-19 21:28:01,0,0,1,1,1,0.0,1,1,193,1,4,6.183703703703704,213,9706,147.06347258657513,3
182,5fc4fba5a5734ec73a706a9dc21d773756656f3a,2016-01-20 06:15:43,1,1,1,1,1,0.0,6,5,486,1,8,902.5635069444444,34,1,1.0,1
184,32b19733226878191c596158f257d1c181081aa0,2016-01-20 08:21:10,1,1,1,7,19,3.8745933660457657,57,57,6396,1,13,714.1477132066277,115,4480,318.6044801881968,22
191,4f4d0396426a32e1d1c9ec7996bf6f10fc65d97d,2016-01-20 14:02:29,1,1,1,4,5,2.000089383635825,17,30,2400,0,12,234.82202777777775,70,3924,78.21210002332928,987
192,eb152262968725de3dc0014287f621169ba5ca5e,2016-01-20 14:12:37,0,0,1,1,1,0.0,9,32,745,0,9,902.8946875,58,3925,79.15757454215385,29
194,4f61b21544beeb985bc72512d135fb3e96ffc147,2016-01-20 15:53:37,0,0,1,1,1,0.0,0,1,189,1,4,0.7687615740740741,214,9707,146.44474185614067,3
198,7be5c5d88ed82ed8e20140f8d9945b9a3f345425,2016-01-20 17:02:11,0,0,1,1,1,0.0,0,12,517,1,12,147.5504050925926,78,9708,147.32909268232103,185
199,d11188620d5e819e7c22b346dd672d50ecad4cee,2016-01-20 17:03:05,0,0,1,1,1,0.0,0,5,188,1,4,0.8170023148148148,215,9709,148.32699167868995,3
200,85e306a10f91061360739d839ae740c547157e23,2016-01-20 17:52:18,0,0,1,1,2,0.1010669636121241,0,76,120,0,6,1177.5447800925926,17,3940,92.19044092128252,125
203,57710ea59107c613a51911029b3ac6eac92d286b,2016-01-21 04:58:50,0,0,1,2,2,0.9980008838722996,8,11,623,1,8,592.1902083333333,44,318,56.49152688225181,47
219,70e775b9e23132bb9ef9be65ecb2dfbff7353e9f,2016-01-21 14:27:13,0,0,1,1,1,0.0,6,3,295,0,9,267.16449074074075,23,2,2.0,1
227,004ace3c763f49fca9ee20894e1ed0d0ccd18557,2016-01-21 20:38:07,1,1,1,1,1,0.0,34,0,83,1,1,613.0798148148148,3,9710,146.49400854327968,407
229,f032a32e5731e5b1f98c3ee35292752aaa432181,2016-01-22 04:23:34,0,0,1,1,1,0.0,29,21,120,1,11,38.53550925925926,19,549,43.90761729341733,339
241,59986f53e0c28c45afdf16ed3fc5694f937ca9a9,2016-01-22 19:06:40,1,1,1,1,1,0.0,2,114,117,1,1,0.9364930555555556,4,9711,145.88623778709487,407
244,a29eb2a4e3bc1974e88d9babc9831e80442a221a,2016-01-22 21:18:28,1,1,1,1,1,0.0,1,1,109,1,1,261.987662037037,33,9712,146.607362205804,407
247,b83a059e8d25576b9f1007098357c7cb9a564dab,2016-01-23 17:43:26,1,1,1,1,1,0.0,90,76,182,1,1,123.01516203703704,9,9713,145.49621008388849,407
248,33b4b3d3b8582e38efbcae41a96384fde5850dff,2016-01-23 17:55:19,0,0,1,2,13,3.120217931694708,0,1685,1685,1,1,419.42871527777777,46,9727,159.4672772018802,407
249,0c18eafd6618c69ecbf6716b8a5fef0cd05e3470,2016-01-23 18:31:11,0,0,1,1,1,0.0,1,1,88,1,1,601.0386689814815,4,9728,160.0138015154626,407
250,22d74d1e9aa453a369e1163c5656364b9a177dce,2016-01-23 18:37:24,0,0,1,1,1,0.0,1,1,88,1,1,0.0043171296296296,5,9729,160.93300046103005,407
251,7a266f7cccd22954d1add7e38383552ba0a01e6c,2016-01-23 19:48:04,0,0,1,1,1,0.0,0,71,71,1,1,430.8653703703704,6,9730,161.01065709983146,407
252,dc01c7fe003b20f802e8be8fcfeb354493395f40,2016-01-23 19:51:05,0,0,1,1,1,0.0,2,2,14,0,1,332.0325,2,9731,161.97095757823925,407
259,c50cee940e71a1489950a579032a4effc66648a7,2016-01-25 09:53:44,1,1,1,5,6,1.3846504839617717,44,16,630,1,11,112.91197530864196,72,13481,2331.05076394578,4620
261,bbadc72c2bdfa746b7579dc4096dd22381a94f6f,2016-01-25 11:18:47,0,0,2,2,2,0.8112781244591328,6,10,2326,0,14,2.935277777777778,140,3946,74.27304210577249,4
266,f906276a7dbfd1513ddef5b2745a657c8d4ff29d,2016-01-25 14:36:39,0,0,1,1,1,0.0,3,3,57,0,1,306.59391203703706,10,9732,148.83010631919964,407
267,abc59146cff6a0d1d181ad659390543d6c996f8d,2016-01-25 15:34:57,1,1,1,1,3,1.5836297566360225,40,17,286,1,7,54.95512731481482,56,34,3.0200309954456697,8
269,d5fe3d0e5e1fe906503533fcef128a0f14374f42,2016-01-25 17:36:48,1,1,1,1,3,1.5836297566360225,17,40,309,1,7,3.236354166666666,59,675,33.10468807945726,279
270,995c3f8bbc420800fd2fd0535ee2b93f7c65a47d,2016-01-25 17:59:53,0,0,1,1,3,1.5810309627563697,3,16,286,1,7,0.0160300925925925,62,37,5.745694487539071,8
272,b719b4efa0c358e607f490298a254dabb8ed47f9,2016-01-26 16:09:53,1,1,3,3,2,1.360964047443681,10,10,2063,1,14,10.901543209876545,804,9735,148.6130727605492,336
273,31fa8f3007a35922af486f2ea8d50206d0284171,2016-01-26 17:22:42,1,1,1,2,3,1.5461126311241131,32,7,2138,0,12,238.2952970679013,75,76,17.094645583425095,21
274,9a1396bdf6350a3a8818f2b548352c3731100631,2016-01-26 17:52:43,1,1,2,7,2,1.6087220949442351,53,6,242,1,35,211.93468419312168,560,389,156.1846489803724,101
276,684f1ba2947438217ee07632d9966ba03655ee62,2016-01-26 18:43:17,0,0,1,1,1,0.0,1,1,193,1,4,0.1065277777777777,217,9736,149.09734602749276,3
283,68ea4c49e7c48aaa3103f1e3279afef5cfbbbecc,2016-01-27 08:27:32,1,1,2,8,6,2.719180472292293,6,220,456,1,35,0.7733217592592593,577,763,16.4148638812916,102
287,3012551c1a93e3a4803e2e5de93a865f67640ad7,2016-01-27 11:45:31,1,1,2,7,2,1.6087220949442351,53,6,242,1,35,23.07626488095238,574,396,158.467658959894,101
288,ed546075bfa984bdcc9e050b16328401d705d164,2016-01-27 12:43:43,1,1,1,1,1,0.0,1,1,1398,1,3,18.71033564814815,250,9737,147.2370177295629,407
294,c9349de119b49e88eebb68eccd98359593bb02e8,2016-01-27 19:33:05,1,1,1,1,1,0.0,5,4,958,1,12,19.94040509259259,526,9738,147.30623025935333,2
295,7774bf042c1bfcf7de2fce9e9ba82284a01912f9,2016-01-27 21:40:25,1,1,2,3,3,2.0,4,4,257,1,9,240.69972800925925,123,9742,150.9775814056078,514
296,b245116b032d2176ec4a71d2f378b111fe1eb1b3,2016-01-27 21:42:02,0,0,1,1,2,1.0,2,2,254,1,9,160.69028935185185,69,9744,152.96911097250768,185
298,079a0b7cee32079e525862d2dae3e8863b89dc35,2016-01-28 03:55:57,0,0,1,1,1,0.0,14,8,41,0,1,47.32953703703704,22,9745,151.9131907451566,407
300,a2339613e9168cb9c2c4ac965048c08f76dfe678,2016-01-28 06:38:17,0,0,1,4,2,1.9182958340544896,6,6,119,1,10,224.4515625,104,350,62.732033093142505,47
301,8d6a56e566a23c4af458686c6374f12480213bd3,2016-01-28 07:33:50,1,1,1,4,2,1.9182958340544896,6,6,119,1,10,153.36259837962962,108,354,66.55799470949519,47
305,328225220b33411bd125b75c5237b65bf319543d,2016-01-28 14:01:03,0,0,1,4,2,2.0,4,4,119,0,10,0.3074768518518518,112,11757,36.83515413536784,58
306,f86943872569aa546f5d4698d7e69aca0d131c16,2016-01-28 14:23:08,0,0,1,1,2,0.9182958340544896,3,3,254,0,9,137.23390625,71,11759,38.74024887130508,55
307,99907cb5f704c7eaa3bc5089bdf64aafbd2ba18e,2016-01-28 14:24:33,1,1,1,1,2,1.0,5,3,254,0,9,0.6961921296296296,73,11761,40.73227346259326,55
309,05163d969719328c3cab355c95bfc7bd5c8223cf,2016-01-28 15:01:32,0,0,1,2,2,0.9182958340544896,3,3,44,0,6,199.67515625,40,11765,44.43880046012551,1799
312,e3523059466b8e3c15b08c66e99f98515c2ecacb,2016-01-28 15:58:17,0,0,1,2,2,1.9182958340544896,6,6,151,0,12,277.41158564814816,52,11773,51.831982249230926,55
313,e888a67688153a946214b6a4d2f6cc3cac4335f8,2016-01-28 16:31:29,1,1,3,3,2,1.360964047443681,10,10,2107,1,14,33.61326774691358,809,9748,151.5781830792123,336
318,fb2451a2afdceccaa0610b6380eb2c9900650eee,2016-01-28 20:53:18,0,0,2,6,3,3.0,8,8,842,1,15,166.85931712962963,267,9756,158.31573999177797,514
319,462c4d5708671e1b0fd4357fbe89ecd3acfd7227,2016-01-28 20:58:39,0,0,1,1,2,1.0,2,2,63,1,6,137.45340856481482,70,9758,160.2630443895192,331
325,76b2e518cd6900ae0b358bfe62141905bd67db43,2016-01-29 18:47:11,1,1,3,3,2,1.360964047443681,10,10,2063,1,14,3.073726851851852,812,9761,154.67670558053257,336
326,cfb1effb5e1932ad522db2bebf9adb719ff679aa,2016-01-29 18:56:34,1,1,3,3,2,1.360964047443681,10,10,2107,1,14,1.1007523148148148,815,9764,157.6201752423286,336
329,e20ce1de0692119744b0f7f781758f62d5166122,2016-01-29 20:08:19,0,0,1,2,1,1.0,4,4,593,0,1,30.38685185185185,32,9766,159.05982009020732,407
330,570f6ff1be91663c37b4a189a9e38b2f5dc2d0f9,2016-01-29 20:26:12,1,1,3,3,2,1.360964047443681,10,10,2107,1,14,0.0622453703703703,818,9769,161.9014413182028,336
331,eb7c6d942edc03d9336202b8ea59c3eacc6a5609,2016-01-29 20:32:02,1,1,3,3,2,1.360964047443681,10,10,2063,1,14,0.0728125,821,9772,164.8382818899214,336
332,13e1593d53e183d0f418e38e3f79ed70ca33f22b,2016-01-30 00:36:00,1,1,1,1,1,0.0,13,0,431,1,2,38.865520833333335,196,9773,163.06793521013597,407
333,53fab54ca95dae6e586a68fb693eb9f9346fbb31,2016-01-30 00:46:35,0,0,1,1,1,0.0,16,1,423,1,2,151.9999652777778,197,9774,163.95499043447137,407
335,8853829917aa026d7099d8b5b67ecf51a5fc1bfc,2016-01-30 17:23:09,1,1,1,1,1,0.0,15,5,959,1,12,0.8728819444444444,532,9775,157.29108253918704,2
336,c26599039e62d736241712f3d48fe9aa9162da88,2016-01-30 17:30:38,0,0,1,1,1,0.0,14,5,905,1,12,0.8740277777777777,533,9776,158.24619776716747,2
337,07492155f95030fb3295916c44527becaa60dd9c,2016-01-30 18:11:50,1,1,1,1,1,0.0,2,2,1398,1,3,3.2278587962962964,251,9777,158.97529474306722,407
338,c01b56b3b8a09ab46572b8b08dbf559a39adb670,2016-01-30 21:49:53,1,1,1,1,1,0.0,2,2,1398,1,3,0.1514236111111111,252,9778,158.53485207383366,407
352,698061f958d3003ab76bdf10bf7d3b5c6c2dc80f,2016-01-31 21:26:52,1,1,2,7,6,3.838901699581733,22,19,1615,1,12,144.12989076967594,599,9794,168.11169886375097,333
357,010b0f7e4baced2770dc7bb8a3c21d9e59e91abb,2016-02-01 10:13:59,1,1,1,1,1,0.0,45,45,504,1,8,9.890277777777778,23,355,59.5625863540908,61
359,0b578a4efb6323cc3cdcdea5ef1783eaa717088f,2016-02-01 10:34:58,1,1,1,4,6,2.3286409342549703,25,20,1373,1,13,643.9141358024692,70,361,65.53998373790446,6
372,d3387306c1ffac24349f29fa6924c417655b91bd,2016-02-03 07:52:02,1,1,1,4,1,1.7645918984907545,95,17,129,1,9,175.88755787037036,87,401,149.73382023144194,99
377,06eb8c498f7f878b5cd9e38d120c12fb4e8228da,2016-02-03 11:34:45,1,1,1,2,2,0.9182958340544896,3,3,50,1,11,278.3345659722222,45,363,61.95849266201712,12
379,5dcd2331ec03b4f811d7655751b59b4b98b6a2a1,2016-02-03 12:30:43,1,1,1,2,2,0.9182958340544896,3,3,130,0,18,156.14924768518517,92,11790,36.925078273421285,82
380,121746dbfb6aadbb2467ae446158faf9d1d63318,2016-02-03 12:31:48,1,1,1,2,2,0.9182958340544896,3,3,130,0,18,209.09681712962964,94,11792,38.92223056106551,82
381,560d8be5674ecea60986e3a89399274f4ad997ef,2016-02-03 12:38:55,0,0,1,4,2,1.9182958340544896,6,6,143,0,11,149.22808159722223,118,11796,42.89376799302726,59
382,4d9b076e93e53d7b3ab8ea7685c96d08bbe0914c,2016-02-03 12:42:18,0,0,1,4,2,1.9182958340544896,6,6,143,0,11,155.23858796296295,122,11800,46.87094289416847,59
384,9b78bcb9b8ce6311cd169b8b759a1d8bf7d7133e,2016-02-03 13:25:03,0,0,1,6,2,2.503258334775646,9,9,610,0,17,152.53009452160492,266,11806,52.47530638416611,1801
386,dd7516035832d5d6d770c386a3fde7a24a3b872a,2016-02-03 14:29:18,0,0,1,1,2,0.9182958340544896,3,3,97,0,12,154.56876157407407,89,11808,53.66266673862479,64
389,8745e14bc209a6b22cd02a36937ad4d08f34dd66,2016-02-03 14:39:51,0,0,1,1,1,0.0,2,2,24,0,4,286.29756944444443,17,11809,54.52082595457926,1801
391,506c891aaeaf763deeb676039cb456aeaa87902a,2016-02-03 14:59:06,0,0,1,1,1,0.0,0,19,19,0,1,53.99074074074074,3,9795,150.35554020456277,407
402,8e402c7584aba650551ebd0e77b938c14aaca5e8,2016-02-04 14:56:34,0,0,1,1,1,0.0,1,1,109,1,1,274.7224537037037,34,9796,148.58237764013853,407
404,f8172b067b4b49d1cf01771fa986245c12b7abdf,2016-02-04 22:35:07,1,1,1,1,1,0.0,2,2,298,0,1,6.101944444444444,24,9797,148.68503901002876,407
405,06bc75175cafa2108fae6d348d2ab7be15432c96,2016-02-04 22:56:51,0,0,1,1,1,0.0,5,2,39,0,1,0.0150925925925925,2,9798,149.6173964270613,407
413,82b8229badf26de7ee261e5bfe212ea68a9a9712,2016-02-05 20:22:17,0,0,1,1,1,0.0,12,4,298,0,9,65.97423611111111,24,3954,68.01014156915465,988
414,4b444c740f92be3b1d5032e90a8b22200a2a98bb,2016-02-05 22:10:51,0,0,1,1,1,0.0,0,1,47,0,1,8.760555555555555,23,9799,147.22134323631204,407
415,f43c68dfca7ef14ebc22574ff0d925c397beef78,2016-02-05 22:16:37,0,0,1,1,1,0.0,1,1,1,0,1,56.09388888888889,10,9800,148.20766647938945,407
416,216a356a9a06f09bb517a3350340aeff0f0047d1,2016-02-05 22:49:28,1,1,1,1,1,0.0,3,3,183,1,4,7.099490740740741,223,9801,149.0861385248858,3
432,c9465dc54bb3885af77524eb980bfbb6f53dfc43,2016-02-08 18:52:50,0,0,3,3,2,1.360964047443681,10,10,2072,1,14,9.639814814814814,828,9804,144.9846042000909,336
435,297f0387af11277bbcbd1f385068fb416d2a82bf,2016-02-08 22:09:42,0,0,1,3,6,2.218966047712692,30,139,1000,1,7,429.8348167438271,78,727,8.314367963525141,216
437,fba2c29cea9385f0ab5e5a676defb39ba65b59aa,2016-02-09 00:04:51,0,0,1,1,1,0.0,2,2,27,0,2,329.5203240740741,15,9805,145.18302644156867,331
438,0deecd628830745aa1a36f4de1d722476b9c070b,2016-02-09 01:47:02,0,0,1,1,1,0.0,2,5,947,1,7,151.50479166666668,25,728,8.526053217323907,216
445,d07d11274f3e16242ac07c5589d3cbd625089365,2016-02-09 11:34:28,1,1,1,1,1,0.0,2,2,306,1,10,3.633460648148148,25,13602,2339.8841154719294,4632
450,816982bd82e8bb554311aa135358163d0079edea,2016-02-09 14:21:03,1,1,1,1,1,0.0,2,2,306,0,10,3.7491435185185193,26,11812,36.04720471074721,1801
454,c186da1ef78db3928382bd070f51408ba27a731a,2016-02-10 01:25:39,1,1,1,1,1,0.0,3,3,183,1,4,4.1084606481481485,225,9806,143.39907998313,3
456,1f48959ce53615511a8b18a0c823c088623cef41,2016-02-10 09:17:22,0,0,1,1,1,0.0,11,2,306,1,10,0.7891087962962963,27,13604,2335.732555913617,4632
457,1401b3b1cac6444193b78ff03219b047b933b346,2016-02-10 09:20:07,0,0,1,1,1,0.0,1,1,315,1,10,0.0019097222222222,28,13605,2336.7211835607086,4632
460,d0a4df862c7aae6ce37afbefc298766ca1776f8f,2016-02-10 10:32:36,0,0,1,1,1,0.0,12,2,315,1,10,0.0503356481481481,29,13609,2340.346733578802,4633
463,68e7a7d76b9a12f09570ba7417b429b3e4da4770,2016-02-10 18:58:24,1,1,1,1,1,0.0,77,62,96,0,1,143.1182523148148,6,9807,142.87909254376692,407
464,c77ffbd231999b7116c64d3df126c8f6984ea7d5,2016-02-10 23:17:42,0,0,1,1,1,0.0,0,8,594,1,10,168.3533101851852,46,729,5.608414542180923,2
471,89527c7905018a00b22eb53028f9892d26b71732,2016-02-11 13:42:52,1,1,1,1,1,0.0,1,2,23,1,11,154.00189814814814,33,13610,2334.0103869775976,4633
473,67e69e7de9e951d12903646222a4166c6d6c09e2,2016-02-11 16:14:02,1,1,2,4,1,2.0,4,4,120,1,16,125.92083333333332,105,13625,2348.3669387025016,6406
475,214d1f562f776fc2a793383db944d0ef24b14c5e,2016-02-11 18:05:36,0,0,1,1,1,0.0,3,2,46,0,1,23.12150462962963,2,3962,67.41847501109287,993
476,5b5f3f8b9f514b02675ae1a772af927942d8554f,2016-02-11 19:00:54,1,1,1,1,1,0.0,2,2,969,1,12,10.89863425925926,536,9808,142.05440074551723,2
477,5d0214d9c520df08fe6eb1f2d1b0e1909bde197d,2016-02-11 19:02:44,0,0,1,1,1,0.0,1,1,969,1,12,0.0012731481481481,537,9809,143.05141225153852,2
478,0487290aec42030706d79a33a914c78bfce6ba9e,2016-02-11 20:04:29,0,0,1,1,1,0.0,23,48,95,1,6,171.68998842592592,10,732,6.751215652796671,218
481,9aa660239496ac624eb47810d73341c1faba8d44,2016-02-11 21:35:13,0,0,1,1,1,0.0,1,1,129,0,2,179.0833912037037,4,733,7.606267133077185,218
482,2add11485c732c9a1090c220b323cf8f5755c518,2016-02-11 22:25:48,0,0,1,6,9,2.37040151925484,33,33,2087,1,10,793.3688876028807,109,4690,279.8608036852765,31
483,f4132b19b295e69cbccae2c2db32a70e615d57d5,2016-02-11 23:23:03,0,0,2,4,11,1.901298155917719,0,573,653,1,34,553.7467033179012,496,745,19.378812388825164,231
490,523ad6317b66678500f0296efccf1972c7dde14b,2016-02-12 14:53:45,1,1,1,2,1,0.999939284770655,59,486,593,0,1,10.730578703703705,35,9811,143.1874336439721,407
491,6b29cdcf7c5defd03e317ca8d7ff5a12d8c41033,2016-02-12 15:56:21,0,0,1,2,1,1.0,2,2,166,0,1,0.0434722222222222,37,9813,144.95168518310575,407
499,7fd218d245e5d0fcd9773f24d91122788256a7e2,2016-02-12 22:46:18,1,1,1,1,1,0.0,17,5,1029,1,7,172.94944444444445,37,746,12.742823912815082,179
502,ad44de59ebd1c97f217bf6698cb9ef7c1d2195b4,2016-02-13 06:43:29,0,0,1,1,1,0.0,1,1,83,0,1,0.6160648148148148,27,9814,142.93311815151768,407
503,64e536ce8502dff639fe2f24df8ff6b10fb0729a,2016-02-13 06:44:18,0,0,1,1,1,0.0,1,1,83,0,1,0.0005671296296296,28,9815,143.93062545302487,407
504,1f77a0b8c3afb685a939f64973e658f7c53130dc,2016-02-13 06:48:37,1,1,1,2,1,1.0,2,2,166,0,1,0.3113136574074074,41,9817,145.91448847889063,407
507,2e53dffaa224fa4303ee35980bf0cb7623c02aba,2016-02-13 19:34:40,0,0,1,1,1,0.0,8,1,164,1,1,144.7497800925926,20,9818,143.7229147101707,407
511,cef182b0ecd7d8503cc2b883fba5030aaa623bf9,2016-02-14 21:44:35,0,0,1,1,1,0.0,28,25,100,1,2,182.08989583333332,5,747,8.763862829836956,229
512,4a4b4291b3ff2f6ea68081dc61321c779808acf4,2016-02-14 23:02:55,0,0,1,1,1,0.0,1,1,103,0,2,0.0934837962962963,6,748,9.64281496927739,229
513,b8088ae7aa4bc6fa23a9e5dfc3836ad776e8ff3b,2016-02-15 19:55:11,1,1,1,1,1,0.0,27,19,430,0,7,152.87487268518518,46,749,8.840236421625049,229
515,ad622c0c28518612a1666598475a1fda3165709f,2016-02-16 06:17:46,0,0,1,1,1,0.0,9,1,934,1,5,34.060324074074074,30,364,57.26974397990742,8
525,3a09e2afbd6abfc7d17376c8151506fa769f1f03,2016-02-17 23:31:01,0,0,1,2,2,0.7382848661434506,20,28,199,0,6,6.147233796296296,16,754,10.870449893799025,232
528,6d157f56fb87469c572e8ceb1b9646f2f2c6ea0b,2016-02-18 14:15:24,0,0,1,1,1,0.0,4,4,403,1,2,185.7008912037037,17,4921,278.65239532464176,5
537,9ac17850d123f7134e6f17b74e6cbc6777cf2ac8,2016-02-19 15:42:47,1,1,1,1,1,0.0,1,1,969,1,12,7.861145833333333,538,5014,337.2447729019052,1
539,2f17bebd92f26c85c5fa5e8285f8e46cfc0ff2ee,2016-02-19 18:33:39,1,1,2,3,1,0.4096334439772111,17,14,2140,1,12,13.30673611111111,616,9821,137.74034702165596,333
540,81da724606fd07f6499f9536c58a1bf9093daf5b,2016-02-19 18:43:03,1,1,1,1,1,0.0,4,8,783,1,13,273.020150462963,88,6,1.3266140195167415,6
545,c14ecbcfbea9c0fd9863547952903b3430f9aa6d,2016-02-21 04:58:37,1,1,1,1,1,0.0,5,0,183,1,4,11.14789351851852,226,9822,136.1974829994211,3
547,faf2b09a155b3c5dc4c7453d25017a0418069b63,2016-02-22 02:38:20,0,0,1,1,1,0.0,3,3,83,0,1,8.82619212962963,30,9823,135.9674998106778,407
560,d443002e937c7732f7d33db4a29f7ee52ad4f262,2016-02-22 12:38:53,0,0,1,1,1,0.0,0,8,83,1,2,9.780520833333334,9,3963,63.61135270155183,993
564,ef744ba3c5bb6f343e3837d7eb7024a0408b6585,2016-02-22 16:31:29,0,0,1,1,1,0.0,27,17,206,0,10,33.10347222222222,16,449,157.4376268002697,173
565,d2ef565677d437c90fe6c80a4539d06f3d1d35b7,2016-02-22 17:18:50,1,1,2,2,1,1.0,14,0,5015,1,5,121.44199652777776,165,9825,137.05754078626725,738
566,408d279256f26f4c8ad6283f667e50a85a888c7a,2016-02-22 19:49:53,0,0,1,1,1,0.0,20,0,505,1,12,180.66686342592592,80,9826,137.7505721732438,185
577,d70f73f1d6d402cd682fbcc6e44694eddefb4433,2016-02-23 16:48:01,1,1,1,1,1,0.0,30,12,443,1,1,66.45516203703704,97,9827,136.71524900631178,407
578,7b67ffb83c8986f0a795779e104f2174f1b7213e,2016-02-23 18:57:04,1,1,1,1,1,0.0,5,1,461,1,1,0.0896180555555555,98,9828,137.4999099391879,407
579,05b6702ab2ab85917d806d8094b24f56fa3ab66a,2016-02-23 19:01:37,1,1,1,1,1,0.0,1,1,6,1,1,238.0952662037037,2,9829,138.48955803091758,331
582,348bfdcb09270593d04a9fbee1e66a44e0a3176a,2016-02-23 22:33:26,1,1,1,1,1,0.0,1,1,465,1,1,0.1504050925925926,99,9830,138.92332099642834,407
584,aefe7044f2e73eb35c0a7b87c4aed8e9216df0ec,2016-02-24 01:39:12,0,0,1,1,1,0.0,1,1,1398,1,3,24.159247685185186,253,9831,139.3941843976578,407
585,a040ae9e2b5fdaa9c62706a025ae6f48a77efbdc,2016-02-24 04:45:30,1,1,1,1,1,0.0,10,10,465,1,1,0.2583796296296296,100,9832,139.82926275580593,407
586,19eed9e6fd1552f1d696e4aa721f662b46ce1378,2016-02-24 06:36:04,1,1,1,1,1,0.0,2,1,465,1,1,0.0767824074074074,101,9833,140.46411020123622,407
